title,keywords,group,link,pdf
Preface - xxxiii,,,https://www.ijcai.org/Abstract/15/001,
Conference Organization - xxxv,,,https://www.ijcai.org/Abstract/15/002,
Program Committee - xxix,,,https://www.ijcai.org/Abstract/15/003,
Conference Organizers and Sponsors - xxxviii,,,https://www.ijcai.org/Abstract/15/004,
Awards and Distinguished Papers - xxxix,,,https://www.ijcai.org/Abstract/15/005,
IJCAI Organization - xl,,,https://www.ijcai.org/Abstract/15/006,
Past IJCAI Conferences - xli,,,https://www.ijcai.org/Abstract/15/007,
Optimal Incremental Preference Elicitation during Negotiation - 3,,,https://www.ijcai.org/Abstract/15/008,
Composing and Verifying Commitment-Based Multiagent Protocols - 10,,,https://www.ijcai.org/Abstract/15/009,
Strategic Abstention Based on Preference Extensions- Positive Results and Computer-Generated Impossibilities - 18,,,https://www.ijcai.org/Abstract/15/010,
Efficiency and Complexity of Price Competition Among Single-Product Vendors - 25,,,https://www.ijcai.org/Abstract/15/011,
Generalizing the Single-Crossing Property on Lines and Trees to Intermediate Preferences on Median Graphs - 32,,,https://www.ijcai.org/Abstract/15/012,
Learning Behaviors in Agents Systems with Interactive Dynamic Influence Diagrams - 39,,,https://www.ijcai.org/Abstract/15/013,
Structural Results for Cooperative Decentralized Control Models - 46,,,https://www.ijcai.org/Abstract/15/014,
Tractable Inquiry in Information-Rich Environments - 53,,,https://www.ijcai.org/Abstract/15/015,
An Adaptive Computational Model for Personalized Persuasion - 61,,,https://www.ijcai.org/Abstract/15/016,
Tradeoffs between Incentive Mechanisms in Boolean Games - 68,,,https://www.ijcai.org/Abstract/15/017,
Environment-Driven Social Force Model- Lévy Walk Pattern in Collective Behavior - 75,,,https://www.ijcai.org/Abstract/15/018,
The Power of Local Manipulation Strategies in Assignment Mechanisms - 82,,,https://www.ijcai.org/Abstract/15/019,
Revenue Maximization Envy-Free Pricing for Homogeneous Resources - 90,,,https://www.ijcai.org/Abstract/15/020,
Exchange of Indivisible Objects with Asymmetry - 97,,,https://www.ijcai.org/Abstract/15/021,
Characterization of Scoring Rules with Distances- Application to the Clustering of Rankings - 104,,,https://www.ijcai.org/Abstract/15/022,
Quantifying Robustness of Trust Systems against Collusive Unfair Rating Attacks Using Information Theory - 111,,,https://www.ijcai.org/Abstract/15/023,
Optimal Auctions for Partially Rational Bidders - 118,,,https://www.ijcai.org/Abstract/15/024,
An Expert-Level Card Playing Agent Based on a Variant of Perfect Information Monte Carlo Sampling - 125,,,https://www.ijcai.org/Abstract/15/025,
Agile Planning for Real-World Disaster Response - 132,,,https://www.ijcai.org/Abstract/15/026,
Optimal Pricing for the Competitive and Evolutionary Cloud Market - 139,,,https://www.ijcai.org/Abstract/15/027,
Uncovering Hidden Structure through Parallel Problem Decomposition for the Set Basis Problem- Application to Materials Discovery - 146,,,https://www.ijcai.org/Abstract/15/028,
Emotions in Argumentation- an Empirical Evaluation - 156,,,https://www.ijcai.org/Abstract/15/029,
"Parliamentary Voting Procedures- Agenda Control, Manipulation, and Uncertainty - 164",,,https://www.ijcai.org/Abstract/15/030,
Computer Science on the Move- Inferring Migration Regularities from the Web via Compressed Label Propagation - 171,,,https://www.ijcai.org/Abstract/15/031,
Semi-Universal Portfolios with Transaction Costs - 178,,,https://www.ijcai.org/Abstract/15/032,
Context-Independent Claim Detection for Argument Mining - 185,,,https://www.ijcai.org/Abstract/15/033,
A Deterministic Partition Function Approximation for Exponential Random Graph Models - 192,,,https://www.ijcai.org/Abstract/15/034,
Bonus or Not- Learn to Reward in Crowdsourcing - 201,,,https://www.ijcai.org/Abstract/15/035,
