title,keywords,group,link,pdf
Proceedings of the 60th Annual Meeting of the Association for Computational Linguistics (Volume 1- Long Papers),,,https://aclanthology.org/2022.acl-long.0/,https://aclanthology.org/2022.acl-long.0.pdf
AdapLeR- Speeding up Inference by Adaptive Length Reduction,,,https://aclanthology.org/2022.acl-long.1/,https://aclanthology.org/2022.acl-long.1.pdf
Quantified Reproducibility Assessment of NLP Results,,,https://aclanthology.org/2022.acl-long.2/,https://aclanthology.org/2022.acl-long.2.pdf
Rare Tokens Degenerate All Tokens- Improving Neural Text Generation via Adaptive Gradient Gating for Rare Token Embeddings,,,https://aclanthology.org/2022.acl-long.3/,https://aclanthology.org/2022.acl-long.3.pdf
AlephBERT- Language Model Pre-training and Evaluation from Sub-Word to Sentence Level,,,https://aclanthology.org/2022.acl-long.4/,https://aclanthology.org/2022.acl-long.4.pdf
Learning to Imagine- Integrating Counterfactual Thinking in Neural Discrete Reasoning,,,https://aclanthology.org/2022.acl-long.5/,https://aclanthology.org/2022.acl-long.5.pdf
Domain Adaptation in Multilingual and Multi-Domain Monolingual Settings for Complex Word Identification,,,https://aclanthology.org/2022.acl-long.6/,https://aclanthology.org/2022.acl-long.6.pdf
JointCL- A Joint Contrastive Learning Framework for Zero-Shot Stance Detection,,,https://aclanthology.org/2022.acl-long.7/,https://aclanthology.org/2022.acl-long.7.pdf
[CASPI] Causal-aware Safe Policy Improvement for Task-oriented Dialogue,,,https://aclanthology.org/2022.acl-long.8/,https://aclanthology.org/2022.acl-long.8.pdf
UniTranSeR- A Unified Transformer Semantic Representation Framework for Multimodal Task-Oriented Dialog System,,,https://aclanthology.org/2022.acl-long.9/,https://aclanthology.org/2022.acl-long.9.pdf
Dynamic Schema Graph Fusion Network for Multi-Domain Dialogue State Tracking,,,https://aclanthology.org/2022.acl-long.10/,https://aclanthology.org/2022.acl-long.10.pdf
Attention Temperature Matters in Abstractive Summarization Distillation,,,https://aclanthology.org/2022.acl-long.11/,https://aclanthology.org/2022.acl-long.11.pdf
Towards Making the Most of Cross-Lingual Transfer for Zero-Shot Neural Machine Translation,,,https://aclanthology.org/2022.acl-long.12/,https://aclanthology.org/2022.acl-long.12.pdf
TopWORDS-Seg- Simultaneous Text Segmentation and Word Discovery for Open-Domain Chinese Texts via Bayesian Inference,,,https://aclanthology.org/2022.acl-long.13/,https://aclanthology.org/2022.acl-long.13.pdf
An Unsupervised Multiple-Task and Multiple-Teacher Model for Cross-lingual Named Entity Recognition,,,https://aclanthology.org/2022.acl-long.14/,https://aclanthology.org/2022.acl-long.14.pdf
Discriminative Marginalized Probabilistic Neural Method for Multi-Document Summarization of Medical Literature,,,https://aclanthology.org/2022.acl-long.15/,https://aclanthology.org/2022.acl-long.15.pdf
Sparse Progressive Distillation- Resolving Overfitting under Pretrain-and-Finetune Paradigm,,,https://aclanthology.org/2022.acl-long.16/,https://aclanthology.org/2022.acl-long.16.pdf
CipherDAug- Ciphertext based Data Augmentation for Neural Machine Translation,,,https://aclanthology.org/2022.acl-long.17/,https://aclanthology.org/2022.acl-long.17.pdf
Overlap-based Vocabulary Generation Improves Cross-lingual Transfer Among Related Languages,,,https://aclanthology.org/2022.acl-long.18/,https://aclanthology.org/2022.acl-long.18.pdf
Long-range Sequence Modeling with Predictable Sparse Attention,,,https://aclanthology.org/2022.acl-long.19/,https://aclanthology.org/2022.acl-long.19.pdf
Improving Personalized Explanation Generation through Visualization,,,https://aclanthology.org/2022.acl-long.20/,https://aclanthology.org/2022.acl-long.20.pdf
New Intent Discovery with Pre-training and Contrastive Learning,,,https://aclanthology.org/2022.acl-long.21/,https://aclanthology.org/2022.acl-long.21.pdf
Modeling U.S. State-Level Policies by Extracting Winners and Losers from Legislative Texts,,,https://aclanthology.org/2022.acl-long.22/,https://aclanthology.org/2022.acl-long.22.pdf
Structural Characterization for Dialogue Disentanglement,,,https://aclanthology.org/2022.acl-long.23/,https://aclanthology.org/2022.acl-long.23.pdf
Multi-Party Empathetic Dialogue Generation- A New Task for Dialog Systems,,,https://aclanthology.org/2022.acl-long.24/,https://aclanthology.org/2022.acl-long.24.pdf
MISC- A Mixed Strategy-Aware Model integrating COMET for Emotional Support Conversation,,,https://aclanthology.org/2022.acl-long.25/,https://aclanthology.org/2022.acl-long.25.pdf
GLM- General Language Model Pretraining with Autoregressive Blank Infilling,,,https://aclanthology.org/2022.acl-long.26/,https://aclanthology.org/2022.acl-long.26.pdf
QuoteR- A Benchmark of Quote Recommendation for Writing,,,https://aclanthology.org/2022.acl-long.27/,https://aclanthology.org/2022.acl-long.27.pdf
Towards Comprehensive Patent Approval Predictions-Beyond Traditional Document Classification,,,https://aclanthology.org/2022.acl-long.28/,https://aclanthology.org/2022.acl-long.28.pdf
Hypergraph Transformer- Weakly-Supervised Multi-hop Reasoning for Knowledge-based Visual Question Answering,,,https://aclanthology.org/2022.acl-long.29/,https://aclanthology.org/2022.acl-long.29.pdf
Cross-Utterance Conditioned VAE for Non-Autoregressive Text-to-Speech,,,https://aclanthology.org/2022.acl-long.30/,https://aclanthology.org/2022.acl-long.30.pdf
Mix and Match- Learning-free Controllable Text Generationusing Energy Language Models,,,https://aclanthology.org/2022.acl-long.31/,https://aclanthology.org/2022.acl-long.31.pdf
So Different Yet So Alike! Constrained Unsupervised Text Style Transfer,,,https://aclanthology.org/2022.acl-long.32/,https://aclanthology.org/2022.acl-long.32.pdf
e-CARE- a New Dataset for Exploring Explainable Causal Reasoning,,,https://aclanthology.org/2022.acl-long.33/,https://aclanthology.org/2022.acl-long.33.pdf
Fantastic Questions and Where to Find Them- FairytaleQA – An Authentic Dataset for Narrative Comprehension,,,https://aclanthology.org/2022.acl-long.34/,https://aclanthology.org/2022.acl-long.34.pdf
KaFSP- Knowledge-Aware Fuzzy Semantic Parsing for Conversational Question Answering over a Large-Scale Knowledge Base,,,https://aclanthology.org/2022.acl-long.35/,https://aclanthology.org/2022.acl-long.35.pdf
Multilingual Knowledge Graph Completion with Self-Supervised Adaptive Graph Alignment,,,https://aclanthology.org/2022.acl-long.36/,https://aclanthology.org/2022.acl-long.36.pdf
Modeling Hierarchical Syntax Structure with Triplet Position for Source Code Summarization,,,https://aclanthology.org/2022.acl-long.37/,https://aclanthology.org/2022.acl-long.37.pdf
FewNLU- Benchmarking State-of-the-Art Methods for Few-Shot Natural Language Understanding,,,https://aclanthology.org/2022.acl-long.38/,https://aclanthology.org/2022.acl-long.38.pdf
Learn to Adapt for Generalized Zero-Shot Text Classification,,,https://aclanthology.org/2022.acl-long.39/,https://aclanthology.org/2022.acl-long.39.pdf
TableFormer- Robust Transformer Modeling for Table-Text Encoding,,,https://aclanthology.org/2022.acl-long.40/,https://aclanthology.org/2022.acl-long.40.pdf
Perceiving the World- Question-guided Reinforcement Learning for Text-based Games,,,https://aclanthology.org/2022.acl-long.41/,https://aclanthology.org/2022.acl-long.41.pdf
Neural Label Search for Zero-Shot Multi-Lingual Extractive Summarization,,,https://aclanthology.org/2022.acl-long.42/,https://aclanthology.org/2022.acl-long.42.pdf
Few-Shot Class-Incremental Learning for Named Entity Recognition,,,https://aclanthology.org/2022.acl-long.43/,https://aclanthology.org/2022.acl-long.43.pdf
Improving Meta-learning for Low-resource Text Classification and Generation via Memory Imitation,,,https://aclanthology.org/2022.acl-long.44/,https://aclanthology.org/2022.acl-long.44.pdf
