title,keywords,group,link,pdf
"1. No Oops, You Won’t Do It Again- Mechanisms for Self-correction in Crowdsourcing",,,https://proceedings.mlr.press/v48/shaha16.html,http://proceedings.mlr.press/v48/shaha16.pdf
2. Stochastically Transitive Models for Pairwise Comparisons- Statistical and Computational Issues,,,https://proceedings.mlr.press/v48/shahb16.html,http://proceedings.mlr.press/v48/shahb16.pdf
3. Uprooting and Rerooting Graphical Models,,,https://proceedings.mlr.press/v48/weller16.html,http://proceedings.mlr.press/v48/weller16.pdf
4. A Deep Learning Approach to Unsupervised Ensemble Learning,,,https://proceedings.mlr.press/v48/shaham16.html,http://proceedings.mlr.press/v48/shaham16.pdf
5. Revisiting Semi-Supervised Learning with Graph Embeddings,,,https://proceedings.mlr.press/v48/yanga16.html,
6. Guided Cost Learning- Deep Inverse Optimal Control via Policy Optimization,,,https://proceedings.mlr.press/v48/finn16.html,http://proceedings.mlr.press/v48/finn16.pdf
7. Diversity-Promoting Bayesian Learning of Latent Variable Models,,,https://proceedings.mlr.press/v48/xiea16.html,http://proceedings.mlr.press/v48/xiea16.pdf
8. Additive Approximations in High Dimensional Nonparametric Regression via the SALSA,,,https://proceedings.mlr.press/v48/kandasamy16.html,http://proceedings.mlr.press/v48/kandasamy16.pdf
9. Hawkes Processes with Stochastic Excitations,,,https://proceedings.mlr.press/v48/leea16.html,http://proceedings.mlr.press/v48/leea16.pdf
10. Data-driven Rank Breaking for Efficient Rank Aggregation,,,https://proceedings.mlr.press/v48/khetan16.html,http://proceedings.mlr.press/v48/khetan16.pdf
11. Dropout distillation,,,https://proceedings.mlr.press/v48/bulo16.html,http://proceedings.mlr.press/v48/bulo16.pdf
12. Metadata-conscious anonymous messaging,,,https://proceedings.mlr.press/v48/fanti16.html,http://proceedings.mlr.press/v48/fanti16.pdf
13. The Teaching Dimension of Linear Learners,,,https://proceedings.mlr.press/v48/liua16.html,http://proceedings.mlr.press/v48/liua16.pdf
14. Truthful Univariate Estimators,,,https://proceedings.mlr.press/v48/caragiannis16.html,http://proceedings.mlr.press/v48/caragiannis16.pdf
15. Why Regularized Auto-Encoders learn Sparse Representation-,,,https://proceedings.mlr.press/v48/arpita16.html,http://proceedings.mlr.press/v48/arpita16.pdf
16. k-variates++- more pluses in the k-means++,,,https://proceedings.mlr.press/v48/nock16.html,http://proceedings.mlr.press/v48/nock16.pdf
17. Multi-Player Bandits – a Musical Chairs Approach,,,https://proceedings.mlr.press/v48/rosenski16.html,http://proceedings.mlr.press/v48/rosenski16.pdf
18. The Information Sieve,,,https://proceedings.mlr.press/v48/steeg16.html,http://proceedings.mlr.press/v48/steeg16.pdf
19. Deep Speech 2 - End-to-End Speech Recognition in English and Mandarin,,,https://proceedings.mlr.press/v48/amodei16.html,
20. On the Consistency of Feature Selection With Lasso for Non-linear Targets,,,https://proceedings.mlr.press/v48/zhanga16.html,
21. Minimum Regret Search for Single- and Multi-Task Optimization,,,https://proceedings.mlr.press/v48/metzen16.html,http://proceedings.mlr.press/v48/metzen16.pdf
22. CryptoNets- Applying Neural Networks to Encrypted Data with High Throughput and Accuracy,,,https://proceedings.mlr.press/v48/gilad-bachrach16.html,
23. The Variational Nystrom method for large-scale spectral problems,,,https://proceedings.mlr.press/v48/vladymyrov16.html,http://proceedings.mlr.press/v48/vladymyrov16.pdf
24. Multi-Bias Non-linear Activation in Deep Neural Networks,,,https://proceedings.mlr.press/v48/lia16.html,
25. Asymmetric Multi-task Learning Based on Task Relatedness and Loss,,,https://proceedings.mlr.press/v48/leeb16.html,
26. Accurate Robust and Efficient Error Estimation for Decision Trees,,,https://proceedings.mlr.press/v48/fan16.html,
27. Fast Stochastic Algorithms for SVD and PCA- Convergence Properties and Convexity,,,https://proceedings.mlr.press/v48/shamira16.html,http://proceedings.mlr.press/v48/shamira16.pdf
28. Convergence of Stochastic Gradient Descent for PCA,,,https://proceedings.mlr.press/v48/shamirb16.html,http://proceedings.mlr.press/v48/shamirb16.pdf
29. Dealbreaker- A Nonlinear Latent Variable Model for Educational Data,,,https://proceedings.mlr.press/v48/lan16.html,
30. A Kernelized Stein Discrepancy for Goodness-of-fit Tests,,,https://proceedings.mlr.press/v48/liub16.html,http://proceedings.mlr.press/v48/liub16.pdf
31. Variable Elimination in the Fourier Domain,,,https://proceedings.mlr.press/v48/xue16.html,http://proceedings.mlr.press/v48/xue16.pdf
32. Low-Rank Matrix Approximation with Stability,,,https://proceedings.mlr.press/v48/lib16.html,
33. Linking losses for density ratio and class-probability estimation,,,https://proceedings.mlr.press/v48/menon16.html,http://proceedings.mlr.press/v48/menon16.pdf
34. Stochastic Variance Reduction for Nonconvex Optimization,,,https://proceedings.mlr.press/v48/reddi16.html,http://proceedings.mlr.press/v48/reddi16.pdf
35. Hierarchical Variational Models,,,https://proceedings.mlr.press/v48/ranganath16.html,http://proceedings.mlr.press/v48/ranganath16.pdf
36. Hierarchical Span-Based Conditional Random Fields for Labeling and Segmenting Events in Wearable Sensor Data Streams,,,https://proceedings.mlr.press/v48/adams16.html,
37. Binary embeddings with structured hashed projections,,,https://proceedings.mlr.press/v48/choromanska16.html,http://proceedings.mlr.press/v48/choromanska16.pdf
38. A Variational Analysis of Stochastic Gradient Algorithms,,,https://proceedings.mlr.press/v48/mandt16.html,http://proceedings.mlr.press/v48/mandt16.pdf
39. Adaptive Sampling for SGD by Exploiting Side Information,,,https://proceedings.mlr.press/v48/gopal16.html,
40. Learning from Multiway Data- Simple and Efficient Tensor Regression,,,https://proceedings.mlr.press/v48/yu16.html,
