title,keywords,group,link,pdf
Revisiting Character-level Adversarial Attacks for Language Models,,,https://proceedings.mlr.press/v235/abad-rocamora24a.html,
Adaptively Perturbed Mirror Descent for Learning in Games,,,https://proceedings.mlr.press/v235/abe24a.html,
InferCept- Efficient Intercept Support for Augmented Large Language Model Inference,,,https://proceedings.mlr.press/v235/abhyankar24a.html,
Balancing Feature Similarity and Label Variability for Optimal Size-Aware One-shot Subset Selection,,,https://proceedings.mlr.press/v235/acharya24a.html,
Bayesian Uncertainty for Gradient Aggregation in Multi-Task Learning,,,https://proceedings.mlr.press/v235/achituve24a.html,
AttnLRP- Attention-Aware Layer-Wise Relevance Propagation for Transformers,,,https://proceedings.mlr.press/v235/achtibat24a.html,
A Unified Framework for Learning with Nonlinear Model Classes from Arbitrary Linear Samples,,,https://proceedings.mlr.press/v235/adcock24a.html,
FrameQuant- Flexible Low-Bit Quantization for Transformers,,,https://proceedings.mlr.press/v235/adepu24a.html,
BeigeMaps- Behavioral Eigenmaps for Reinforcement Learning from Images,,,https://proceedings.mlr.press/v235/adhikary24a.html,
Discovering Bias in Latent Space- An Unsupervised Debiasing Approach,,,https://proceedings.mlr.press/v235/adila24a.html,
Optimal Coresets for Low-Dimensional Geometric Median,,,https://proceedings.mlr.press/v235/afshani24a.html,
REST- Efficient and Accelerated EEG Seizure Analysis through Residual State Updates,,,https://proceedings.mlr.press/v235/afzal24a.html,
CHAI- Clustered Head Attention for Efficient LLM Inference,,,https://proceedings.mlr.press/v235/agarwal24a.html,
Learning to Play Atari in a World of Tokens,,,https://proceedings.mlr.press/v235/agarwal24b.html,
Probabilistic Generating Circuits - Demystified,,,https://proceedings.mlr.press/v235/agarwal24c.html,
Improved Differentially Private and Lazy Online Convex Optimization- Lower Regret without Smoothness Requirements,,,https://proceedings.mlr.press/v235/agarwal24d.html,
The Non-linear $F$-Design and Applications to Interactive Learning,,,https://proceedings.mlr.press/v235/agarwal24e.html,
ACPO- A Policy Optimization Algorithm for Average MDPs with Constraints,,,https://proceedings.mlr.press/v235/agnihotri24a.html,
CosPGD- an efficient white-box adversarial attack for pixel-wise prediction tasks,,,https://proceedings.mlr.press/v235/agnihotri24b.html,
LeaPformer- Enabling Linear Transformers for Autoregressive and Simultaneous Tasks via Learned Proportions,,,https://proceedings.mlr.press/v235/agostinelli-iii24a.html,
Policy Evaluation for Variance in Average Reward Reinforcement Learning,,,https://proceedings.mlr.press/v235/agrawal24a.html,
Distinguishing the Knowable from the Unknowable with Language Models,,,https://proceedings.mlr.press/v235/ahdritz24a.html,
Unmasking Vulnerabilities- Cardinality Sketches under Adaptive Inputs,,,https://proceedings.mlr.press/v235/ahmadian24a.html,
OptiMUS- Scalable Optimization Modeling with (MI)LP Solvers and Large Language Models,,,https://proceedings.mlr.press/v235/ahmaditeshnizi24a.html,
How to Escape Sharp Minima with Random Perturbations,,,https://proceedings.mlr.press/v235/ahn24a.html,
Understanding Adam Optimizer via Online Learning of Updates- Adam is FTRL in Disguise,,,https://proceedings.mlr.press/v235/ahn24b.html,
Not all distributional shifts are equal- Fine-grained robust conformal inference,,,https://proceedings.mlr.press/v235/ai24a.html,
Triple Changes Estimator for Targeted Policies,,,https://proceedings.mlr.press/v235/akbari24a.html,
Improving Computational Complexity in Statistical Models with Local Curvature Information,,,https://proceedings.mlr.press/v235/akbarian24a.html,
Learning Mixtures of Gaussian Processes through Random Projection,,,https://proceedings.mlr.press/v235/akeweje24a.html,
Encodings for Prediction-based Neural Architecture Search,,,https://proceedings.mlr.press/v235/akhauri24a.html,
Iterated Denoising Energy Matching for Sampling from Boltzmann Densities,,,https://proceedings.mlr.press/v235/akhound-sadegh24a.html,
In-Context Language Learning- Architectures and Algorithms,,,https://proceedings.mlr.press/v235/akyurek24a.html,
Nonlinear Filtering with Brenier Optimal Transport Maps,,,https://proceedings.mlr.press/v235/al-jarrah24a.html,
Revisiting Inexact Fixed-Point Iterations for Min-Max Problems- Stochasticity and Structured Nonconvexity,,,https://proceedings.mlr.press/v235/alacaoglu24a.html,
Gaussian Processes on Cellular Complexes,,,https://proceedings.mlr.press/v235/alain24a.html,
Remembering to Be Fair- Non-Markovian Fairness in Sequential Decision Making,,,https://proceedings.mlr.press/v235/alamdari24a.html,
