title,keywords,group,link,pdf
1. Inferring Super-Resolution Depth from a Moving Light-Source Enhanced RGB-D Sensor- A Variational Approach,,,https://openaccess.thecvf.com/content_WACV_2020/html/Sang_Inferring_Super-Resolution_Depth_from_a_Moving_Light-Source_Enhanced_RGB-D_Sensor_WACV_2020_paper.html,https://openaccess.thecvf.com/content_WACV_2020/papers/Sang_Inferring_Super-Resolution_Depth_from_a_Moving_Light-Source_Enhanced_RGB-D_Sensor_WACV_2020_paper.pdf
2. Unsupervised Learning of Camera Pose with Compositional Re-estimation,,,https://openaccess.thecvf.com/content_WACV_2020/html/Nabavi_Unsupervised_Learning_of_Camera_Pose_with_Compositional_Re-estimation_WACV_2020_paper.html,https://openaccess.thecvf.com/content_WACV_2020/papers/Nabavi_Unsupervised_Learning_of_Camera_Pose_with_Compositional_Re-estimation_WACV_2020_paper.pdf
3. Blended Convolution and Synthesis for Efficient Discrimination of 3D Shapes,,,https://openaccess.thecvf.com/content_WACV_2020/html/Ramasinghe_Blended_Convolution_and_Synthesis_for_Efficient_Discrimination_of_3D_Shapes_WACV_2020_paper.html,https://openaccess.thecvf.com/content_WACV_2020/papers/Ramasinghe_Blended_Convolution_and_Synthesis_for_Efficient_Discrimination_of_3D_Shapes_WACV_2020_paper.pdf
4. A Multi-Scale Guided Cascade Hourglass Network for Depth Completion,,,https://openaccess.thecvf.com/content_WACV_2020/html/Li_A_Multi-Scale_Guided_Cascade_Hourglass_Network_for_Depth_Completion_WACV_2020_paper.html,
5. Silhouette Guided Point Cloud Reconstruction beyond Occlusion,,,https://openaccess.thecvf.com/content_WACV_2020/html/Zou_Silhouette_Guided_Point_Cloud_Reconstruction_beyond_Occlusion_WACV_2020_paper.html,https://openaccess.thecvf.com/content_WACV_2020/papers/Zou_Silhouette_Guided_Point_Cloud_Reconstruction_beyond_Occlusion_WACV_2020_paper.pdf
6. Non-Rigid Structure from Motion- Prior-Free Factorization Method Revisited,,,https://openaccess.thecvf.com/content_WACV_2020/html/Kumar_Non-Rigid_Structure_from_Motion_Prior-Free_Factorization_Method_Revisited_WACV_2020_paper.html,https://openaccess.thecvf.com/content_WACV_2020/papers/Kumar_Non-Rigid_Structure_from_Motion_Prior-Free_Factorization_Method_Revisited_WACV_2020_paper.pdf
7. PointGrow- Autoregressively Learned Point Cloud Generation with Self-Attention,,,https://openaccess.thecvf.com/content_WACV_2020/html/Sun_PointGrow_Autoregressively_Learned_Point_Cloud_Generation_with_Self-Attention_WACV_2020_paper.html,https://openaccess.thecvf.com/content_WACV_2020/papers/Sun_PointGrow_Autoregressively_Learned_Point_Cloud_Generation_with_Self-Attention_WACV_2020_paper.pdf
8. Depth Completion via Deep Basis Fitting,,,https://openaccess.thecvf.com/content_WACV_2020/html/Qu_Depth_Completion_via_Deep_Basis_Fitting_WACV_2020_paper.html,https://openaccess.thecvf.com/content_WACV_2020/papers/Qu_Depth_Completion_via_Deep_Basis_Fitting_WACV_2020_paper.pdf
9. High Accuracy Face Geometry Capture using a Smartphone Video,,,https://openaccess.thecvf.com/content_WACV_2020/html/Agrawal_High_Accuracy_Face_Geometry_Capture_using_a_Smartphone_Video_WACV_2020_paper.html,https://openaccess.thecvf.com/content_WACV_2020/papers/Agrawal_High_Accuracy_Face_Geometry_Capture_using_a_Smartphone_Video_WACV_2020_paper.pdf
10. FlowNet3D++- Geometric Losses For Deep Scene Flow Estimation,,,https://openaccess.thecvf.com/content_WACV_2020/html/Wang_FlowNet3D_Geometric_Losses_For_Deep_Scene_Flow_Estimation_WACV_2020_paper.html,https://openaccess.thecvf.com/content_WACV_2020/papers/Wang_FlowNet3D_Geometric_Losses_For_Deep_Scene_Flow_Estimation_WACV_2020_paper.pdf
11. Style Transfer for Light Field Photography,,,https://openaccess.thecvf.com/content_WACV_2020/html/Hart_Style_Transfer_for_Light_Field_Photography_WACV_2020_paper.html,https://openaccess.thecvf.com/content_WACV_2020/papers/Hart_Style_Transfer_for_Light_Field_Photography_WACV_2020_paper.pdf
12. Fourier Based Pre-Processing For Seeing Through Water,,,https://openaccess.thecvf.com/content_WACV_2020/html/James_Fourier_Based_Pre-Processing_For_Seeing_Through_Water_WACV_2020_paper.html,https://openaccess.thecvf.com/content_WACV_2020/papers/James_Fourier_Based_Pre-Processing_For_Seeing_Through_Water_WACV_2020_paper.pdf
13. DeOccNet- Learning to See Through Foreground Occlusions in Light Fields,,,https://openaccess.thecvf.com/content_WACV_2020/html/Wang_DeOccNet_Learning_to_See_Through_Foreground_Occlusions_in_Light_Fields_WACV_2020_paper.html,https://openaccess.thecvf.com/content_WACV_2020/papers/Wang_DeOccNet_Learning_to_See_Through_Foreground_Occlusions_in_Light_Fields_WACV_2020_paper.pdf
14. Appearance and Shape from Water Reflection,,,https://openaccess.thecvf.com/content_WACV_2020/html/Kawahara_Appearance_and_Shape_from_Water_Reflection_WACV_2020_paper.html,https://openaccess.thecvf.com/content_WACV_2020/papers/Kawahara_Appearance_and_Shape_from_Water_Reflection_WACV_2020_paper.pdf
15. An Extended Exposure Fusion and its Application to Single Image Contrast Enhancement,,,https://openaccess.thecvf.com/content_WACV_2020/html/Hessel_An_Extended_Exposure_Fusion_and_its_Application_to_Single_Image_WACV_2020_paper.html,https://openaccess.thecvf.com/content_WACV_2020/papers/Hessel_An_Extended_Exposure_Fusion_and_its_Application_to_Single_Image_WACV_2020_paper.pdf
16. Online Lens Motion Smoothing for Video Autofocus,,,https://openaccess.thecvf.com/content_WACV_2020/html/Abuolaim_Online_Lens_Motion_Smoothing_for_Video_Autofocus_WACV_2020_paper.html,https://openaccess.thecvf.com/content_WACV_2020/papers/Abuolaim_Online_Lens_Motion_Smoothing_for_Video_Autofocus_WACV_2020_paper.pdf
17. Fast Image Reconstruction with an Event Camera,,,https://openaccess.thecvf.com/content_WACV_2020/html/Scheerlinck_Fast_Image_Reconstruction_with_an_Event_Camera_WACV_2020_paper.html,https://openaccess.thecvf.com/content_WACV_2020/papers/Scheerlinck_Fast_Image_Reconstruction_with_an_Event_Camera_WACV_2020_paper.pdf
18. Self-Guided Novel View Synthesis via Elastic Displacement Network,,,https://openaccess.thecvf.com/content_WACV_2020/html/Liu_Self-Guided_Novel_View_Synthesis_via_Elastic_Displacement_Network_WACV_2020_paper.html,https://openaccess.thecvf.com/content_WACV_2020/papers/Liu_Self-Guided_Novel_View_Synthesis_via_Elastic_Displacement_Network_WACV_2020_paper.pdf
19. On Scene Flow Computation of Gas Structures with Optical Gas Imaging Cameras,,,https://openaccess.thecvf.com/content_WACV_2020/html/Rangel_On_Scene_Flow_Computation_of_Gas_Structures__with_Optical_WACV_2020_paper.html,https://openaccess.thecvf.com/content_WACV_2020/papers/Rangel_On_Scene_Flow_Computation_of_Gas_Structures__with_Optical_WACV_2020_paper.pdf
20. Fast Deep Stereo with 2D Convolutional Processing of Cost Signatures,,,https://openaccess.thecvf.com/content_WACV_2020/html/Yee_Fast_Deep_Stereo_with_2D_Convolutional_Processing_of_Cost_Signatures_WACV_2020_paper.html,https://openaccess.thecvf.com/content_WACV_2020/papers/Yee_Fast_Deep_Stereo_with_2D_Convolutional_Processing_of_Cost_Signatures_WACV_2020_paper.pdf
21. Triple-SGM- Stereo Processing using Semi-Global Matching with Cost Fusion,,,https://openaccess.thecvf.com/content_WACV_2020/html/Kallwies_Triple-SGM_Stereo_Processing_using_Semi-Global_Matching_with_Cost_Fusion_WACV_2020_paper.html,https://openaccess.thecvf.com/content_WACV_2020/papers/Kallwies_Triple-SGM_Stereo_Processing_using_Semi-Global_Matching_with_Cost_Fusion_WACV_2020_paper.pdf
22. Optimizing Through Learned Errors for Accurate Sports Field Registration,,,https://openaccess.thecvf.com/content_WACV_2020/html/Jiang_Optimizing_Through_Learned_Errors_for_Accurate_Sports_Field_Registration_WACV_2020_paper.html,https://openaccess.thecvf.com/content_WACV_2020/papers/Jiang_Optimizing_Through_Learned_Errors_for_Accurate_Sports_Field_Registration_WACV_2020_paper.pdf
23. Reference Grid-assisted Network for 3D Point Signature Learning from Point Clouds,,,https://openaccess.thecvf.com/content_WACV_2020/html/Zhu_Reference_Grid-assisted_Network_for_3D_Point_Signature_Learning_from_Point_WACV_2020_paper.html,https://openaccess.thecvf.com/content_WACV_2020/papers/Zhu_Reference_Grid-assisted_Network_for_3D_Point_Signature_Learning_from_Point_WACV_2020_paper.pdf
24. Stable Intrinsic Auto-Calibration from Fundamental Matrices of Devices with Uncorrelated Camera Parameters,,,https://openaccess.thecvf.com/content_WACV_2020/html/Fetzer_Stable_Intrinsic_Auto-Calibration_from_Fundamental_Matrices_of_Devices_with_Uncorrelated_WACV_2020_paper.html,https://openaccess.thecvf.com/content_WACV_2020/papers/Fetzer_Stable_Intrinsic_Auto-Calibration_from_Fundamental_Matrices_of_Devices_with_Uncorrelated_WACV_2020_paper.pdf
25. Deep Image Blending,,,https://openaccess.thecvf.com/content_WACV_2020/html/Zhang_Deep_Image_Blending_WACV_2020_paper.html,https://openaccess.thecvf.com/content_WACV_2020/papers/Zhang_Deep_Image_Blending_WACV_2020_paper.pdf
26. Cross-Domain Face Synthesis using a Controllable GAN,,,https://openaccess.thecvf.com/content_WACV_2020/html/Mokhayeri_Cross-Domain_Face_Synthesis_using_a_Controllable_GAN_WACV_2020_paper.html,https://openaccess.thecvf.com/content_WACV_2020/papers/Mokhayeri_Cross-Domain_Face_Synthesis_using_a_Controllable_GAN_WACV_2020_paper.pdf
27. Does Face Recognition Accuracy Get Better With Age- Deep Face Matchers Say No,,,https://openaccess.thecvf.com/content_WACV_2020/html/Albiero_Does_Face_Recognition_Accuracy_Get_Better_With_Age_Deep_Face_WACV_2020_paper.html,https://openaccess.thecvf.com/content_WACV_2020/papers/Albiero_Does_Face_Recognition_Accuracy_Get_Better_With_Age_Deep_Face_WACV_2020_paper.pdf
28. Offset Calibration for Appearance-Based Gaze Estimation via Gaze Decomposition,,,https://openaccess.thecvf.com/content_WACV_2020/html/Chen_Offset_Calibration_for_Appearance-Based_Gaze_Estimation_via_Gaze_Decomposition_WACV_2020_paper.html,https://openaccess.thecvf.com/content_WACV_2020/papers/Chen_Offset_Calibration_for_Appearance-Based_Gaze_Estimation_via_Gaze_Decomposition_WACV_2020_paper.pdf
29. Detecting Morphed Face Attacks Using Residual Noise from Deep Multi-Scale Context Aggregation Network,,,https://openaccess.thecvf.com/content_WACV_2020/html/Venkatesh_Detecting_Morphed_Face_Attacks_Using_Residual_Noise_from_Deep_Multi-Scale_WACV_2020_paper.html,
30. Gaze Estimation for Assisted Living Environments,,,https://openaccess.thecvf.com/content_WACV_2020/html/Dias_Gaze_Estimation_for_Assisted_Living_Environments_WACV_2020_paper.html,https://openaccess.thecvf.com/content_WACV_2020/papers/Dias_Gaze_Estimation_for_Assisted_Living_Environments_WACV_2020_paper.pdf
31. On Hallucinating Context and Background Pixels from a Face Mask using Multi-scale GANs,,,https://openaccess.thecvf.com/content_WACV_2020/html/Banerjee_On_Hallucinating_Context_and_Background_Pixels_from_a_Face_Mask_WACV_2020_paper.html,https://openaccess.thecvf.com/content_WACV_2020/papers/Banerjee_On_Hallucinating_Context_and_Background_Pixels_from_a_Face_Mask_WACV_2020_paper.pdf
"32. EyeGAN- Gaze-Preserving, Mask-Mediated Eye Image Synthesis",,,https://openaccess.thecvf.com/content_WACV_2020/html/Kaur_EyeGAN_Gaze-Preserving_Mask-Mediated_Eye_Image_Synthesis_WACV_2020_paper.html,https://openaccess.thecvf.com/content_WACV_2020/papers/Kaur_EyeGAN_Gaze-Preserving_Mask-Mediated_Eye_Image_Synthesis_WACV_2020_paper.pdf
33. Boosting Deep Face Recognition via Disentangling Appearance and Geometry,,,https://openaccess.thecvf.com/content_WACV_2020/html/Dabouei_Boosting_Deep_Face_Recognition_via_Disentangling_Appearance_and_Geometry_WACV_2020_paper.html,https://openaccess.thecvf.com/content_WACV_2020/papers/Dabouei_Boosting_Deep_Face_Recognition_via_Disentangling_Appearance_and_Geometry_WACV_2020_paper.pdf
34. Robust Facial Landmark Detection via Aggregation on Geometrically Manipulated Faces,,,https://openaccess.thecvf.com/content_WACV_2020/html/Iranmanesh_Robust_Facial_Landmark_Detection_via_Aggregation_on_Geometrically_Manipulated_Faces_WACV_2020_paper.html,https://openaccess.thecvf.com/content_WACV_2020/papers/Iranmanesh_Robust_Facial_Landmark_Detection_via_Aggregation_on_Geometrically_Manipulated_Faces_WACV_2020_paper.pdf
35. End to End Lip Synchronization with a Temporal AutoEncoder,,,https://openaccess.thecvf.com/content_WACV_2020/html/Shalev_End_to_End_Lip_Synchronization_with_a_Temporal_AutoEncoder_WACV_2020_paper.html,https://openaccess.thecvf.com/content_WACV_2020/papers/Shalev_End_to_End_Lip_Synchronization_with_a_Temporal_AutoEncoder_WACV_2020_paper.pdf
36. Can a CNN Automatically Learn the Significance of Minutiae Points for Fingerprint Matching-,,,https://openaccess.thecvf.com/content_WACV_2020/html/Chowdhury_Can_a_CNN_Automatically_Learn_the_Significance_of_Minutiae_Points_WACV_2020_paper.html,https://openaccess.thecvf.com/content_WACV_2020/papers/Chowdhury_Can_a_CNN_Automatically_Learn_the_Significance_of_Minutiae_Points_WACV_2020_paper.pdf
37. AutoToon- Automatic Geometric Warping for Face Cartoon Generation,,,https://openaccess.thecvf.com/content_WACV_2020/html/Gong_AutoToon_Automatic_Geometric_Warping_for_Face_Cartoon_Generation_WACV_2020_paper.html,https://openaccess.thecvf.com/content_WACV_2020/papers/Gong_AutoToon_Automatic_Geometric_Warping_for_Face_Cartoon_Generation_WACV_2020_paper.pdf
38. Component Attention Guided Face Super-Resolution Network- CAGFace,,,https://openaccess.thecvf.com/content_WACV_2020/html/Kalarot_Component_Attention_Guided_Face_Super-Resolution_Network_CAGFace_WACV_2020_paper.html,https://openaccess.thecvf.com/content_WACV_2020/papers/Kalarot_Component_Attention_Guided_Face_Super-Resolution_Network_CAGFace_WACV_2020_paper.pdf
